freq,gap,gap_width,gap_length,finger_width,rect_breadth,s
800.0,5.0,13.5,5.0,15.0,50.0,-18.0194045003402
800.0,5.0,13.9,5.0,15.0,50.0,-20.9331036153542
800.0,5.0,14.0,5.0,15.0,50.0,-20.6457542253975
800.0,5.0,14.1,5.0,15.0,50.0,-23.2790737653378
800.0,5.0,14.12,5.0,15.0,50.0,-3.48910057410335
800.0,5.0,14.14,5.0,15.0,50.0,-2.36558879445518
800.0,5.0,14.16,5.0,15.0,50.0,-24.9584794246429
800.0,5.0,14.18,5.0,15.0,50.0,-22.7218962472529
800.0,5.0,14.2,5.0,15.0,4.0,-2.14294804790867
800.0,5.0,14.2,5.0,15.0,6.0,-2.3495187985341
800.0,5.0,14.2,5.0,15.0,8.0,-2.62374524358196
800.0,5.0,14.2,5.0,15.0,10.0,-2.41949351643411
800.0,5.0,14.2,5.0,15.0,12.0,-2.74414620418009
800.0,5.0,14.2,5.0,15.0,14.0,-2.7699405927119
800.0,5.0,14.2,5.0,15.0,16.0,-2.74847896639923
800.0,5.0,14.2,5.0,15.0,18.0,-3.18607105886911
800.0,5.0,14.2,5.0,15.0,20.0,-3.77943252269373
800.0,5.0,14.2,5.0,15.0,22.0,-3.93889815631966
800.0,5.0,14.2,5.0,15.0,24.0,-4.07338358059148
800.0,5.0,14.2,5.0,15.0,26.0,-4.10372653807099
800.0,5.0,14.2,5.0,15.0,28.0,-4.72449984294507
800.0,5.0,14.2,5.0,15.0,30.0,-4.88618565240207
800.0,5.0,14.2,5.0,15.0,32.0,-5.83429141465739
800.0,5.0,14.2,5.0,15.0,34.0,-6.2300305813315
800.0,5.0,14.2,5.0,15.0,36.0,-7.17896031429832
800.0,5.0,14.2,5.0,15.0,38.0,-7.49231610541888
800.0,5.0,14.2,5.0,15.0,40.0,-8.85100526009871
800.0,5.0,14.2,5.0,15.0,42.0,-9.90267432003147
800.0,5.0,14.2,5.0,15.0,44.0,-11.6675734658628
800.0,5.0,14.2,5.0,15.0,46.0,-13.6132530814125
800.0,5.0,14.2,5.0,15.0,48.0,-17.008816563495
800.0,5.0,14.2,5.0,15.0,50.0,-26.3618959930315
800.0,5.0,14.2,5.0,15.0,52.0,-25.1541192047985
800.0,5.0,14.2,5.0,15.0,54.0,-17.4486402871953
800.0,5.0,14.2,5.0,15.0,56.0,-12.5690333358501
800.0,5.0,14.2,5.0,15.0,58.0,-9.25407942815206
800.0,5.0,14.2,5.0,15.0,60.0,-6.72516145707552
800.0,5.0,14.22,5.0,15.0,50.0,-2.91759842623496
800.0,5.0,14.24,5.0,15.0,50.0,-26.0302326606533
800.0,5.0,14.248,5.0,15.0,50.0,-25.613931598933
800.0,5.0,14.25,5.0,15.0,50.0,-28.3862664420182
800.0,5.0,14.256,5.0,15.0,50.0,-24.3764618547862
800.0,5.0,14.26,5.0,15.0,50.0,-25.5296649833595
800.0,5.0,14.261,5.0,15.0,50.0,-25.6764691976749
800.0,5.0,14.262,5.0,15.0,50.0,-23.7658074785882
800.0,5.0,14.263,5.0,15.0,50.0,-26.0973615196144
800.0,5.0,14.264,5.0,15.0,50.0,-29.8065774399816
800.0,5.0,14.265,5.0,15.0,50.0,-33.0999221917908
800.0,5.0,14.266,5.0,15.0,50.0,-24.717839486067
800.0,5.0,14.267,5.0,15.0,50.0,-19.4186970997298
800.0,5.0,14.268,5.0,15.0,50.0,-26.1094284508257
800.0,5.0,14.269,5.0,15.0,50.0,-26.8272034077945
800.0,5.0,14.27,5.0,15.0,50.0,-24.7670031820382
800.0,5.0,14.272,5.0,15.0,50.0,-25.3662805894116
800.0,5.0,14.28,5.0,15.0,50.0,-25.5372032924961
800.0,5.0,14.288,5.0,15.0,50.0,-23.5333980476615
800.0,5.0,14.296,5.0,15.0,50.0,-28.9583735470964
800.0,5.0,14.3,5.0,15.0,50.0,-24.3775326650594
800.0,5.0,14.35,5.0,15.0,50.0,-23.1718701846255
800.0,5.0,14.4,5.0,15.0,50.0,-25.5298361776584
800.0,5.0,14.5,5.0,15.0,50.0,-22.3917584606755
800.0,5.0,14.6,5.0,15.0,50.0,-25.6099173983578
800.0,5.0,14.8,5.0,15.0,50.0,-20.5387596483614
800.0,5.0,14.9,5.0,15.0,50.0,-22.2418400966038
800.0,5.0,15.0,5.0,15.0,50.0,-19.623640537956
800.0,5.0,15.25,5.0,15.0,50.0,-18.855870476868
800.0,5.0,15.7,5.0,15.0,50.0,-13.2264264296785
800.0,5.0,16.0,5.0,15.0,50.0,-11.2904029162118
800.0,5.0,14.264,5.1,15.0,50.0,-20.9037171907533
800.0,5.0,14.264,5.3,15.0,50.0,-21.0691668620444
800.0,5.0,14.264,5.5,15.0,50.0,-21.8578355810265
800.0,5.0,14.264,5.7,15.0,50.0,-19.2473260734949
800.0,5.0,14.264,5.9,15.0,50.0,-17.3941147122164
800.0,5.0,1.5,6.0,15.0,50.0,-6.19542583853432
800.0,5.0,2.5,6.0,15.0,50.0,-5.74609916450851
800.0,5.0,5.0,6.0,15.0,50.0,-5.63143202362441
800.0,5.0,5.3,6.0,15.0,50.0,-5.86135407941439
800.0,5.0,8.0,6.0,15.0,50.0,-6.52653809784327
800.0,5.0,14.264,6.0,15.0,50.0,-18.4248695332555
800.0,5.0,1.5,7.0,15.0,50.0,-6.11240032855941
800.0,5.0,2.5,7.0,15.0,50.0,-5.92644281820392
800.0,5.0,5.0,7.0,15.0,50.0,-5.22646803930748
800.0,5.0,5.3,7.0,15.0,50.0,-5.0770350568101
800.0,5.0,8.0,7.0,15.0,50.0,-6.53829732203036
800.0,5.0,14.264,7.0,15.0,50.0,-12.1357392658868
800.0,5.0,5.0,7.5,15.0,50.0,-6.13036699783024
800.0,5.0,14.264,7.5,15.0,50.0,-10.6859473680868
800.0,5.0,1.5,8.0,15.0,50.0,-3.86977521501262
800.0,5.0,2.5,8.0,15.0,50.0,-5.45306137881111
800.0,5.0,5.0,8.0,15.0,50.0,-4.79885228126897
800.0,5.0,5.3,8.0,15.0,50.0,-5.65835820619521
800.0,5.0,8.0,8.0,15.0,50.0,-5.2568903983872
800.0,5.0,14.264,8.0,15.0,50.0,-9.62021465894408
800.0,5.0,1.5,9.0,15.0,50.0,-4.32049669268462
800.0,5.0,2.5,9.0,15.0,50.0,-4.97844610960259
800.0,5.0,5.0,9.0,15.0,50.0,-5.37320756037752
800.0,5.0,5.3,9.0,15.0,50.0,-5.32883227366186
800.0,5.0,8.0,9.0,15.0,50.0,-6.15760954801412
800.0,5.0,14.264,9.0,15.0,50.0,-9.46497086942333
800.0,5.0,1.5,10.0,15.0,50.0,-5.72068290498716
800.0,5.0,2.5,10.0,15.0,50.0,-5.50918268586609
800.0,5.0,5.0,10.0,15.0,50.0,-4.77403599914246
800.0,5.0,5.3,10.0,15.0,50.0,-4.74107763245131
800.0,5.0,8.0,10.0,15.0,50.0,-6.0570855303955
800.0,5.0,14.264,10.0,15.0,50.0,-8.1876751137545
800.0,5.0,1.5,11.0,15.0,50.0,-5.69562441475541
800.0,5.0,2.5,11.0,15.0,50.0,-4.60082377250855
800.0,5.0,5.0,11.0,15.0,50.0,-5.35322491241087
800.0,5.0,5.3,11.0,15.0,50.0,-5.2350772609137
800.0,5.0,8.0,11.0,15.0,50.0,-5.08404455693408
800.0,5.0,14.264,11.0,15.0,50.0,-7.93236050953922
800.0,5.0,1.5,12.0,15.0,50.0,-5.80255115332226
800.0,5.0,2.5,12.0,15.0,50.0,-4.53359998449726
800.0,5.0,5.0,12.0,15.0,50.0,-4.80626844386505
800.0,5.0,5.3,12.0,15.0,50.0,-5.37839524755831
800.0,5.0,8.0,12.0,15.0,50.0,-5.12845953315194
800.0,5.0,14.264,12.0,15.0,50.0,-6.64452665279119
800.0,5.0,1.5,13.0,15.0,50.0,-5.23570328190491
800.0,5.0,2.5,13.0,15.0,50.0,-4.72643269985812
800.0,5.0,5.0,13.0,15.0,50.0,-5.49005460753945
800.0,5.0,5.3,13.0,15.0,50.0,-4.79725244425502
800.0,5.0,8.0,13.0,15.0,50.0,-4.74276226032392
800.0,5.0,14.264,13.0,15.0,50.0,-6.94607191050404
800.0,5.0,1.5,14.0,15.0,50.0,-5.26585346186875
800.0,5.0,2.5,14.0,15.0,50.0,-4.47253878652453
800.0,5.0,5.0,14.0,15.0,50.0,-4.86488625916003
800.0,5.0,5.3,14.0,15.0,50.0,-4.57638265324627
800.0,5.0,8.0,14.0,15.0,50.0,-4.39713005587439
800.0,5.0,14.264,14.0,15.0,50.0,-5.84490614290141
800.0,5.0,1.5,15.0,15.0,50.0,-5.21927306127511
800.0,5.0,2.5,15.0,15.0,50.0,-3.6828726232907
800.0,5.0,5.0,15.0,15.0,50.0,-4.9191400501681
800.0,5.0,5.3,15.0,15.0,50.0,-4.55373988656703
800.0,5.0,8.0,15.0,15.0,50.0,-5.3756041184558
800.0,5.0,14.264,15.0,15.0,50.0,-5.73956193270324
800.0,5.0,14.2,5.0,15.1,50.0,-23.9953330434047
800.0,5.0,14.2,5.0,15.2,50.0,-26.7575387510364
800.0,5.0,14.2,5.0,15.4,50.0,-20.3611329040586
800.0,5.0,14.2,5.0,15.8,50.0,-12.2647032096045
800.0,5.0,14.2,5.0,16.6,50.0,-3.36077125385452
800.0,5.0,14.2,5.0,17.0,50.0,-2.15941289755748
800.0,5.0,14.2,5.0,17.5,50.0,-3.04383354715211
800.0,5.0,14.2,5.0,19.0,50.0,-4.59589428499681
800.0,5.0,14.2,5.0,21.0,50.0,-5.72278088167425
800.0,5.0,14.2,5.0,22.5,50.0,-7.72968597378246
800.0,5.0,14.2,5.0,23.0,50.0,-9.48295902378016
800.0,5.0,14.2,5.0,25.0,50.0,-19.7370557074194
250.0,5.0,14.2,5.0,15.0,4.0,-3.604959251417
250.0,5.0,14.2,5.0,15.0,6.0,-3.63419821151145
250.0,5.0,14.2,5.0,15.0,8.0,-3.60194815917144
250.0,5.0,14.2,5.0,15.0,10.0,-3.64463646499669
250.0,5.0,14.2,5.0,15.0,12.0,-3.68927859901605
250.0,5.0,14.2,5.0,15.0,14.0,-3.7777513379066
250.0,5.0,14.2,5.0,15.0,16.0,-3.72021054960135
250.0,5.0,14.2,5.0,15.0,18.0,-3.82040128305986
250.0,5.0,14.2,5.0,15.0,20.0,-3.77876568366366
250.0,5.0,14.2,5.0,15.0,22.0,-3.76100392601353
250.0,5.0,14.2,5.0,15.0,24.0,-3.84026560285299
250.0,5.0,14.2,5.0,15.0,26.0,-3.90756194872524
250.0,5.0,14.2,5.0,15.0,28.0,-3.86792637623237
250.0,5.0,14.2,5.0,15.0,30.0,-3.93811871701945
250.0,5.0,14.2,5.0,15.0,32.0,-3.88292071056011
250.0,5.0,14.2,5.0,15.0,34.0,-3.87050406013836
250.0,5.0,14.2,5.0,15.0,36.0,-3.89154661515422
250.0,5.0,14.2,5.0,15.0,38.0,-3.8740092385053
250.0,5.0,14.2,5.0,15.0,40.0,-3.93408585657626
250.0,5.0,14.2,5.0,15.0,42.0,-3.9354293981531
250.0,5.0,14.2,5.0,15.0,44.0,-3.99795275859576
250.0,5.0,14.2,5.0,15.0,46.0,-3.94275466556
250.0,5.0,14.2,5.0,15.0,48.0,-3.9659206979076
250.0,5.0,1.5,1.0,15.0,50.0,-4.33532593592139
250.0,5.0,2.5,1.0,15.0,50.0,-4.5368574920101
250.0,5.0,5.0,1.0,15.0,50.0,-4.03635980688911
250.0,5.0,5.3,1.0,15.0,50.0,-4.10875996105019
250.0,5.0,8.0,1.0,15.0,50.0,-4.08463927334011
250.0,5.0,14.264,1.0,15.0,50.0,-4.47226014605678
250.0,5.0,1.5,2.0,15.0,50.0,-4.57380957551554
250.0,5.0,2.5,2.0,15.0,50.0,-4.69516481640278
250.0,5.0,5.0,2.0,15.0,50.0,-4.7463730252086
250.0,5.0,5.3,2.0,15.0,50.0,-4.70572110448438
250.0,5.0,8.0,2.0,15.0,50.0,-4.68628683781693
250.0,5.0,14.264,2.0,15.0,50.0,-4.90156408765127
250.0,5.0,14.264,2.1,15.0,50.0,-5.21840359864929
250.0,5.0,5.0,2.5,15.0,50.0,-4.67454707338311
250.0,5.0,14.264,2.5,15.0,50.0,-4.86584519571038
250.0,5.0,14.264,2.7,15.0,50.0,-4.85887846408402
250.0,5.0,1.5,3.0,15.0,50.0,-4.90307823348853
250.0,5.0,2.5,3.0,15.0,50.0,-4.82741036115397
250.0,5.0,5.0,3.0,15.0,50.0,-4.98374728073387
250.0,5.0,5.3,3.0,15.0,50.0,-4.82392319521189
250.0,5.0,8.0,3.0,15.0,50.0,-4.49857989750063
250.0,5.0,14.264,3.0,15.0,50.0,-5.11395668670581
250.0,5.0,1.5,4.0,15.0,50.0,-4.26190379843977
250.0,5.0,2.5,4.0,15.0,50.0,-4.77071426514372
250.0,5.0,5.0,4.0,15.0,50.0,-4.81772756179521
250.0,5.0,5.3,4.0,15.0,50.0,-4.86224281952936
250.0,5.0,8.0,4.0,15.0,50.0,-5.09873221371665
250.0,5.0,14.264,4.0,15.0,50.0,-6.01813668293813
250.0,5.0,14.264,4.1,15.0,50.0,-4.04669387828714
250.0,5.0,14.264,4.3,15.0,50.0,-4.08208912080801
250.0,5.0,14.264,4.5,15.0,50.0,-4.09084425009343
250.0,5.0,14.264,4.7,15.0,50.0,-3.98418218140905
250.0,5.0,14.264,4.9,15.0,50.0,-4.00382696134566
250.0,5.0,1.0,5.0,15.0,50.0,-4.56653899470917
250.0,5.0,1.2,5.0,15.0,50.0,-4.60883171667587
250.0,5.0,1.4,5.0,15.0,50.0,-4.59100280368259
250.0,5.0,1.5,5.0,15.0,50.0,-4.74281006814029
250.0,5.0,1.6,5.0,15.0,50.0,-4.79050614498433
250.0,5.0,1.8,5.0,15.0,50.0,-5.07651757159976
250.0,5.0,2.0,5.0,15.0,50.0,-4.78872763011504
250.0,5.0,2.2,5.0,15.0,50.0,-4.77632782843446
250.0,5.0,2.4,5.0,15.0,50.0,-4.97893179783932
250.0,5.0,2.5,5.0,15.0,50.0,-4.60097595581845
250.0,5.0,3.0,5.0,15.0,50.0,-4.98240882824794
250.0,5.0,3.5,5.0,15.0,50.0,-4.96511671153699
250.0,5.0,4.0,5.0,15.0,50.0,-4.85947350381693
250.0,5.0,4.5,5.0,15.0,50.0,-5.02063697884989
250.0,5.0,4.7,5.0,15.0,50.0,-4.70748638927085
250.0,5.0,4.9,5.0,15.0,50.0,-5.06722168748766
250.0,5.0,5.0,5.0,15.0,50.0,-5.90757554304171
250.0,5.0,5.0,5.0,15.0,50.0,-4.53481000755347
250.0,5.0,5.1,5.0,15.0,50.0,-4.75773072121509
250.0,5.0,5.3,5.0,15.0,50.0,-4.57474278595067
250.0,5.0,5.5,5.0,15.0,50.0,-4.59585533781159
250.0,5.0,5.7,5.0,15.0,50.0,-4.68453572453609
250.0,5.0,5.75,5.0,15.0,50.0,-4.65097805002312
250.0,5.0,6.0,5.0,15.0,50.0,-4.7872714301305
250.0,5.0,6.5,5.0,15.0,50.0,-4.68342591124161
250.0,5.0,7.0,5.0,15.0,50.0,-4.7981127958713
250.0,5.0,7.5,5.0,15.0,50.0,-4.65882503841953
250.0,5.0,8.0,5.0,15.0,50.0,-4.40107309467541
250.0,5.0,8.5,5.0,15.0,50.0,-4.49585903481543
250.0,5.0,9.0,5.0,15.0,50.0,-4.34649491757798
250.0,5.0,9.5,5.0,15.0,50.0,-4.36295430629324
250.0,5.0,10.0,5.0,15.0,50.0,-4.27498936327526
250.0,5.0,10.5,5.0,15.0,50.0,-4.20268744287985
250.0,5.0,11.0,5.0,15.0,50.0,-4.3411928080429
250.0,5.0,11.5,5.0,15.0,50.0,-4.09718198542957
250.0,5.0,12.0,5.0,15.0,50.0,-4.1777677798216
250.0,5.0,12.5,5.0,15.0,50.0,-6.07400048444261
250.0,5.0,13.0,5.0,15.0,50.0,-4.08103845848914
250.0,5.0,13.45,5.0,15.0,50.0,-4.01358261466752
250.0,5.0,13.5,5.0,15.0,50.0,-4.06763759569181
250.0,5.0,13.9,5.0,15.0,50.0,-3.99498171768686
250.0,5.0,14.0,5.0,15.0,50.0,-3.97987477453235
250.0,5.0,14.1,5.0,15.0,50.0,-3.99126442183704
250.0,5.0,14.12,5.0,15.0,50.0,-5.03260018087946
250.0,5.0,14.14,5.0,15.0,50.0,-5.21329617045864
250.0,5.0,14.16,5.0,15.0,50.0,-3.9918039568323
250.0,5.0,14.18,5.0,15.0,50.0,-3.99262808009834
250.0,5.0,14.2,5.0,5.0,50.0,-3.46213983908695
250.0,5.0,14.2,5.0,7.0,50.0,-3.70945724383527
250.0,5.0,14.2,5.0,7.5,50.0,-4.17574689412727
250.0,5.0,14.2,5.0,9.0,50.0,-4.09396760591656
250.0,5.0,14.2,5.0,11.0,50.0,-3.9991436086076
250.0,5.0,14.2,5.0,12.5,50.0,-4.19313448042557
250.0,5.0,14.2,5.0,13.0,50.0,-3.91491628837094
250.0,5.0,14.2,5.0,13.4,50.0,-4.03317080305908
250.0,5.0,14.2,5.0,13.8,50.0,-4.01103625929414
250.0,5.0,14.2,5.0,14.2,50.0,-3.96756058574481
250.0,5.0,14.2,5.0,14.6,50.0,-4.00445126633079
250.0,5.0,14.2,5.0,14.8,50.0,-4.9427508183727
250.0,5.0,14.2,5.0,14.9,50.0,-3.9312732338856
250.0,5.0,14.2,5.0,15.0,50.0,-3.9948028888622
250.0,5.0,14.2,5.0,15.1,50.0,-3.98125412619878
250.0,5.0,14.2,5.0,15.2,50.0,-3.96778929371071
250.0,5.0,14.2,5.0,15.4,50.0,-3.9755640717658
250.0,5.0,14.2,5.0,15.8,50.0,-3.98265777827655
250.0,5.0,14.2,5.0,16.6,50.0,-4.06074920107528
250.0,5.0,14.2,5.0,17.0,50.0,-4.15223679530263
250.0,5.0,14.2,5.0,17.5,50.0,-4.5690157630257
250.0,5.0,14.2,5.0,19.0,50.0,-4.65516529891441
250.0,5.0,14.2,5.0,21.0,50.0,-5.88235015754648
250.0,5.0,14.2,5.0,22.5,50.0,-5.31002718118949
250.0,5.0,14.2,5.0,23.0,50.0,-5.37630216755776
250.0,5.0,14.2,5.0,25.0,50.0,-5.40918298536583
250.0,5.0,14.22,5.0,15.0,50.0,-5.80208936781614
250.0,5.0,14.24,5.0,15.0,50.0,-3.98891341031626
250.0,5.0,14.248,5.0,15.0,50.0,-3.98510582983194
250.0,5.0,14.25,5.0,15.0,50.0,-3.99708445626467
250.0,5.0,14.256,5.0,15.0,50.0,-3.93978909846077
250.0,5.0,14.26,5.0,15.0,50.0,-3.98654634893945
250.0,5.0,14.261,5.0,15.0,50.0,-3.93671366703009
250.0,5.0,14.262,5.0,15.0,50.0,-3.97786868868457
250.0,5.0,14.263,5.0,15.0,50.0,-3.94179318651691
250.0,5.0,14.264,5.0,15.0,50.0,-4.00177130672503
250.0,5.0,14.265,5.0,15.0,50.0,-4.04169581742351
250.0,5.0,14.266,5.0,15.0,50.0,-3.99683905045884
250.0,5.0,14.267,5.0,15.0,50.0,-3.88705308171629
250.0,5.0,14.268,5.0,15.0,50.0,-3.98665541610035
250.0,5.0,14.269,5.0,15.0,50.0,-3.99065585422403
250.0,5.0,14.27,5.0,15.0,50.0,-3.98564427068167
250.0,5.0,14.272,5.0,15.0,50.0,-3.97445238408707
250.0,5.0,14.28,5.0,15.0,50.0,-3.98612149171885
250.0,5.0,14.288,5.0,15.0,50.0,-3.95944835788208
250.0,5.0,14.296,5.0,15.0,50.0,-4.00449815493439
250.0,5.0,14.3,5.0,15.0,50.0,-3.98014681664119
250.0,5.0,14.35,5.0,15.0,50.0,-3.98194679638193
250.0,5.0,14.4,5.0,15.0,50.0,-3.98515588680918
250.0,5.0,14.5,5.0,15.0,50.0,-3.97187766086755
250.0,5.0,14.6,5.0,15.0,50.0,-3.9956199281384
250.0,5.0,14.8,5.0,15.0,50.0,-3.97856425503107
250.0,5.0,14.9,5.0,15.0,50.0,-3.98872264572348
250.0,5.0,15.0,5.0,15.0,50.0,-3.94960985483031
250.0,5.0,15.25,5.0,15.0,50.0,-3.92299032675981
250.0,5.0,15.7,5.0,15.0,50.0,-3.92794220226247
250.0,5.0,16.0,5.0,15.0,50.0,-3.88260919244774
250.0,5.0,14.264,5.1,15.0,50.0,-3.91853619341535
250.0,5.0,14.264,5.3,15.0,50.0,-3.93576949231868
250.0,5.0,14.264,5.5,15.0,50.0,-3.96393767506378
250.0,5.0,14.264,5.7,15.0,50.0,-3.93928196084345
250.0,5.0,14.264,5.9,15.0,50.0,-3.89145146720223
250.0,5.0,1.5,6.0,15.0,50.0,-4.62368249692387
250.0,5.0,2.5,6.0,15.0,50.0,-4.62751992160369
250.0,5.0,5.0,6.0,15.0,50.0,-4.46863944881613
250.0,5.0,5.3,6.0,15.0,50.0,-4.31670110560169
250.0,5.0,8.0,6.0,15.0,50.0,-4.49394841314058
250.0,5.0,14.264,6.0,15.0,50.0,-3.9426174858443
250.0,5.0,1.5,7.0,15.0,50.0,-4.52772690572877
250.0,5.0,2.5,7.0,15.0,50.0,-4.46774664631696
250.0,5.0,5.0,7.0,15.0,50.0,-4.44308350652384
250.0,5.0,5.3,7.0,15.0,50.0,-4.43507230027608
250.0,5.0,8.0,7.0,15.0,50.0,-4.02868012720991
250.0,5.0,14.264,7.0,15.0,50.0,-3.81185520424469
250.0,5.0,5.0,7.5,15.0,50.0,-4.33379407185585
250.0,5.0,14.264,7.5,15.0,50.0,-3.66531691436117
250.0,5.0,1.5,8.0,15.0,50.0,-4.81184150697324
250.0,5.0,2.5,8.0,15.0,50.0,-4.53622712476145
250.0,5.0,5.0,8.0,15.0,50.0,-4.59295663420233
250.0,5.0,5.3,8.0,15.0,50.0,-4.06280287931037
250.0,5.0,8.0,8.0,15.0,50.0,-4.15492072370665
250.0,5.0,14.264,8.0,15.0,50.0,-3.57385360916254
250.0,5.0,1.5,9.0,15.0,50.0,-4.72587148262964
250.0,5.0,2.5,9.0,15.0,50.0,-4.47029292464288
250.0,5.0,5.0,9.0,15.0,50.0,-4.05386782720667
250.0,5.0,5.3,9.0,15.0,50.0,-3.98736283718175
250.0,5.0,8.0,9.0,15.0,50.0,-3.76636974424315
250.0,5.0,14.264,9.0,15.0,50.0,-3.51081572560566
250.0,5.0,1.5,10.0,15.0,50.0,-4.38790585723098
250.0,5.0,2.5,10.0,15.0,50.0,-4.27675356005104
250.0,5.0,5.0,10.0,15.0,50.0,-3.99277415283613
250.0,5.0,5.3,10.0,15.0,50.0,-3.99512292988642
250.0,5.0,8.0,10.0,15.0,50.0,-3.54669166316477
250.0,5.0,14.264,10.0,15.0,50.0,-3.15843269661936
250.0,5.0,1.5,11.0,15.0,50.0,-4.22011375726605
250.0,5.0,2.5,11.0,15.0,50.0,-4.36429417820452
250.0,5.0,5.0,11.0,15.0,50.0,-3.73163980020879
250.0,5.0,5.3,11.0,15.0,50.0,-3.70837917650137
250.0,5.0,8.0,11.0,15.0,50.0,-3.34276769942127
250.0,5.0,14.264,11.0,15.0,50.0,-2.97059123780106
250.0,5.0,1.5,12.0,15.0,50.0,-4.25154185891793
250.0,5.0,2.5,12.0,15.0,50.0,-4.47396499058808
250.0,5.0,5.0,12.0,15.0,50.0,-3.7604720796185
250.0,5.0,5.3,12.0,15.0,50.0,-3.59558671859101
250.0,5.0,8.0,12.0,15.0,50.0,-3.25812687770456
250.0,5.0,14.264,12.0,15.0,50.0,-2.83053901048767
250.0,5.0,1.5,13.0,15.0,50.0,-4.10028928810792
250.0,5.0,2.5,13.0,15.0,50.0,-4.1067320885512
250.0,5.0,5.0,13.0,15.0,50.0,-3.37248676034115
250.0,5.0,5.3,13.0,15.0,50.0,-3.58176436639791
250.0,5.0,8.0,13.0,15.0,50.0,-3.15710145848509
250.0,5.0,14.264,13.0,15.0,50.0,-2.69590596575739
250.0,5.0,1.5,14.0,15.0,50.0,-4.08045315052634
250.0,5.0,2.5,14.0,15.0,50.0,-3.91212170480961
250.0,5.0,5.0,14.0,15.0,50.0,-3.24293905553695
250.0,5.0,5.3,14.0,15.0,50.0,-3.16067934341247
250.0,5.0,8.0,14.0,15.0,50.0,-3.01588863655122
250.0,5.0,14.264,14.0,15.0,50.0,-2.57668745071347
250.0,5.0,1.5,15.0,15.0,50.0,-4.0850155438253
250.0,5.0,2.5,15.0,15.0,50.0,-4.28905894205633
250.0,5.0,5.3,15.0,15.0,50.0,-3.43963831677658
250.0,5.0,8.0,15.0,15.0,50.0,-2.81281371488896
250.0,5.0,14.264,15.0,15.0,50.0,-2.43287936146036
250.0,5.0,14.2,5.0,15.0,52.0,-4.06208740418323
250.0,5.0,14.2,5.0,15.0,54.0,-4.02067622360868
250.0,5.0,14.2,5.0,15.0,56.0,-4.08358973018549
250.0,5.0,14.2,5.0,15.0,58.0,-4.04625095471675
250.0,5.0,14.2,5.0,15.0,60.0,-4.07860273061763
300.0,5.0,14.2,5.0,15.0,4.0,-7.23410495225512
300.0,5.0,14.2,5.0,15.0,6.0,-7.25124016399094
300.0,5.0,14.2,5.0,15.0,8.0,-7.08991905019842
300.0,5.0,14.2,5.0,15.0,10.0,-7.4028527455659
300.0,5.0,14.2,5.0,15.0,12.0,-7.22877599055407
300.0,5.0,14.2,5.0,15.0,14.0,-7.51803987623615
300.0,5.0,14.2,5.0,15.0,16.0,-7.50861715700603
300.0,5.0,14.2,5.0,15.0,18.0,-7.6178750025832
300.0,5.0,14.2,5.0,15.0,20.0,-7.16844941462553
300.0,5.0,14.2,5.0,15.0,22.0,-7.0867963642533
300.0,5.0,14.2,5.0,15.0,24.0,-7.29439865866651
300.0,5.0,14.2,5.0,15.0,26.0,-7.57711998501299
300.0,5.0,14.2,5.0,15.0,28.0,-7.41369961376764
300.0,5.0,14.2,5.0,15.0,30.0,-7.75798402447741
300.0,5.0,14.2,5.0,15.0,32.0,-7.09696804577357
300.0,5.0,14.2,5.0,15.0,34.0,-7.06470044449193
300.0,5.0,14.2,5.0,15.0,36.0,-7.04329272727325
300.0,5.0,14.2,5.0,15.0,38.0,-6.93894060173009
300.0,5.0,14.2,5.0,15.0,40.0,-7.07497894506219
300.0,5.0,14.2,5.0,15.0,42.0,-7.02816623665506
300.0,5.0,14.2,5.0,15.0,44.0,-7.17510908713052
300.0,5.0,14.2,5.0,15.0,46.0,-6.94976694723595
300.0,5.0,14.2,5.0,15.0,48.0,-6.93836316979089
300.0,5.0,1.5,1.0,15.0,50.0,-5.25575689264154
300.0,5.0,2.5,1.0,15.0,50.0,-5.63140051134782
300.0,5.0,5.0,1.0,15.0,50.0,-4.59124812533463
300.0,5.0,5.3,1.0,15.0,50.0,-4.72148557653065
300.0,5.0,8.0,1.0,15.0,50.0,-4.59124715953874
300.0,5.0,14.264,1.0,15.0,50.0,-5.32862798668087
300.0,5.0,1.5,2.0,15.0,50.0,-5.80978821131913
300.0,5.0,2.5,2.0,15.0,50.0,-5.95708182110158
300.0,5.0,5.0,2.0,15.0,50.0,-6.40422463331183
300.0,5.0,5.3,2.0,15.0,50.0,-6.51842028921473
300.0,5.0,8.0,2.0,15.0,50.0,-5.69784216894576
300.0,5.0,14.264,2.0,15.0,50.0,-6.23593493638364
300.0,5.0,14.264,2.1,15.0,50.0,-6.13344286921811
300.0,5.0,5.0,2.5,15.0,50.0,-6.57751507852159
300.0,5.0,14.264,2.5,15.0,50.0,-6.2350186469335
300.0,5.0,14.264,2.7,15.0,50.0,-6.1394682451671
300.0,5.0,1.5,3.0,15.0,50.0,-6.4474808878995
300.0,5.0,2.5,3.0,15.0,50.0,-6.63110713523173
300.0,5.0,5.0,3.0,15.0,50.0,-7.26916583471189
300.0,5.0,5.3,3.0,15.0,50.0,-6.92337915406502
300.0,5.0,8.0,3.0,15.0,50.0,-6.77916223479034
300.0,5.0,14.264,3.0,15.0,50.0,-6.73160135324343
